FL_DATE,OP_CARRIER,ORIGIN,DEST,ARR_DELAY,DEP_DELAY,CANCELLED,DISTANCE
2010-09-09,US,CLT,MDT,-9.0,-12.0,0.0,413.0
2010-09-07,YV,HNL,KOA,-11.0,-12.0,0.0,163.0
2010-08-09,YV,PSP,PHX,-14.0,-12.0,0.0,261.0
2010-03-02,9E,TRI,DTW,-11.0,-12.0,0.0,399.0
2010-01-10,DL,MSP,PHX,-39.0,-12.0,0.0,1276.0
2010-07-07,DL,FLL,LGA,-23.0,-12.0,0.0,1076.0
2010-07-21,US,MCO,PHL,-2.0,-12.0,0.0,861.0
2010-01-16,AA,SFO,DFW,-14.0,-12.0,0.0,1464.0
2010-07-16,XE,XNA,ORD,-20.0,-12.0,0.0,522.0
2010-08-23,YV,HNL,OGG,-7.0,-12.0,0.0,100.0
2010-10-10,US,BUR,PHX,-6.0,-12.0,0.0,369.0
2010-06-23,FL,PIT,ATL,-33.0,-12.0,0.0,526.0
2010-07-03,OO,BZN,SLC,-11.0,-12.0,0.0,347.0
2010-03-22,9E,LAN,DTW,38.0,-12.0,0.0,74.0
2010-07-03,AS,SAN,SEA,-4.0,-12.0,0.0,1050.0
2010-05-27,9E,AZO,DTW,-11.0,-12.0,0.0,113.0
2010-02-09,AS,IAH,SEA,6.0,-12.0,0.0,1874.0
2010-05-30,MQ,FSD,ORD,-4.0,-12.0,0.0,462.0
2010-01-14,FL,FLL,MDT,-16.0,-12.0,0.0,993.0
2010-01-23,DL,OAK,SLC,-22.0,-12.0,0.0,589.0
2010-05-19,HA,ITO,HNL,-13.0,-12.0,0.0,216.0
2010-12-02,UA,SFO,PDX,-21.0,-12.0,0.0,550.0
2010-01-25,AS,KTN,SEA,-12.0,-12.0,0.0,680.0
2010-05-02,US,PBI,CLT,-20.0,-12.0,0.0,590.0
2010-12-12,OO,RNO,DEN,-25.0,-12.0,0.0,804.0
2010-01-30,AA,SNA,DFW,-1.0,-11.0,0.0,1205.0
2010-04-02,FL,MLI,ATL,-13.0,-11.0,0.0,633.0
2010-08-04,XE,MKE,IAH,9.0,-11.0,0.0,984.0
2010-10-09,OO,BUR,DEN,-16.0,-11.0,0.0,850.0
2010-10-22,OO,ORD,CMX,-18.0,-11.0,0.0,359.0
2010-07-12,FL,ATL,PNS,0.0,-11.0,0.0,272.0
2010-09-28,AS,PHX,SEA,-20.0,-11.0,0.0,1107.0
2010-01-23,HA,ITO,HNL,-13.0,-11.0,0.0,216.0
2010-02-04,DL,OGG,SLC,-70.0,-11.0,0.0,2936.0
2010-01-24,AA,ATL,MIA,-16.0,-11.0,0.0,595.0
2010-09-28,EV,MEM,MGM,-12.0,-11.0,0.0,280.0
2010-10-06,OO,OKC,IAD,-10.0,-11.0,0.0,1136.0
2010-07-25,MQ,DFW,GPT,-6.0,-11.0,0.0,500.0
2010-09-12,XE,OKC,IAH,-15.0,-11.0,0.0,395.0
2010-10-10,AS,ANC,SEA,5.0,-11.0,0.0,1449.0
2010-01-02,UA,OMA,DEN,-21.0,-11.0,0.0,472.0
2010-05-06,AS,YAK,JNU,-8.0,-11.0,0.0,199.0
2010-04-16,MQ,EVV,ORD,-15.0,-11.0,0.0,273.0
2010-02-09,HA,ITO,HNL,-14.0,-11.0,0.0,216.0
2010-10-18,FL,CLT,MCO,-35.0,-11.0,0.0,468.0
2010-05-04,MQ,SAN,LAX,-12.0,-11.0,0.0,109.0
2010-09-05,FL,LAS,MKE,-30.0,-11.0,0.0,1524.0
2010-10-16,DL,PDX,ATL,-6.0,-11.0,0.0,2172.0
2010-07-19,FL,PHX,ATL,-12.0,-11.0,0.0,1587.0
2010-03-07,DL,MIA,JFK,-16.0,-11.0,0.0,1090.0
2010-05-27,MQ,LSE,ORD,-12.0,-11.0,0.0,215.0
2010-04-19,9E,MBS,DTW,-22.0,-11.0,0.0,98.0
2010-03-08,US,CLT,IND,-20.0,-11.0,0.0,428.0
2010-05-24,CO,IAH,MCI,-24.0,-11.0,0.0,643.0
2010-09-24,AS,LAS,SEA,-14.0,-11.0,0.0,866.0
2010-11-04,AS,SNA,SEA,-13.0,-11.0,0.0,978.0
2010-06-06,US,DCA,TPA,-21.0,-11.0,0.0,814.0
2010-09-07,OO,CPR,DEN,12.0,-11.0,0.0,230.0
2010-11-13,OO,MKE,OMA,-8.0,-11.0,0.0,426.0
2010-05-30,US,TPA,PHL,-8.0,-11.0,0.0,920.0
2010-11-09,F9,MCO,MKE,-15.0,-11.0,0.0,1066.0
2010-09-20,AA,TPA,MIA,-16.0,-11.0,0.0,204.0
2010-11-10,9E,AZO,DTW,-26.0,-11.0,0.0,113.0
2010-11-27,DL,MSP,DTW,-22.0,-11.0,0.0,528.0
2010-02-23,FL,SRQ,ATL,-20.0,-11.0,0.0,445.0
2010-11-24,OO,PSP,DEN,-27.0,-11.0,0.0,776.0
2010-10-31,9E,MBS,MSP,-8.0,-11.0,0.0,463.0
2010-01-25,AS,DCA,SEA,-40.0,-11.0,0.0,2329.0
2010-03-14,YV,BUR,PHX,-14.0,-11.0,0.0,369.0
2010-01-12,XE,JAX,IAH,-8.0,-10.0,0.0,817.0
2010-08-26,F9,LAS,DEN,-14.0,-10.0,0.0,629.0
2010-08-12,MQ,GRR,DFW,1.0,-10.0,0.0,931.0
2010-08-20,OH,CVG,RDU,-3.0,-10.0,0.0,390.0
2010-08-27,AS,ANC,FAI,5.0,-10.0,0.0,261.0
2010-09-01,AA,SNA,DFW,-15.0,-10.0,0.0,1205.0
2010-08-28,XE,BWI,EWR,-13.0,-10.0,0.0,169.0
2010-03-24,XE,SAV,ORD,-8.0,-10.0,0.0,773.0
2010-09-05,UA,MCO,ORD,-29.0,-10.0,0.0,1005.0
2010-08-29,DL,JFK,SLC,-41.0,-10.0,0.0,1989.0
2010-03-22,XE,CLE,ALB,-12.0,-10.0,0.0,424.0
2010-01-15,OH,BOS,RDU,-30.0,-10.0,0.0,612.0
2010-08-30,MQ,CLL,DFW,-17.0,-10.0,0.0,164.0
2010-08-17,MQ,SJC,LAX,2.0,-10.0,0.0,308.0
2010-08-16,XE,RIC,EWR,-21.0,-10.0,0.0,278.0
2010-08-17,B6,RIC,JFK,-17.0,-10.0,0.0,288.0
2010-08-19,OH,BOS,IND,-9.0,-10.0,0.0,817.0
2010-08-29,XE,IND,ORD,-23.0,-10.0,0.0,177.0
2010-03-15,F9,DEN,AUS,-11.0,-10.0,0.0,775.0
2010-08-15,OH,DCA,LEX,-21.0,-10.0,0.0,414.0
2010-08-22,B6,RSW,EWR,,-10.0,0.0,1068.0
2010-08-19,XE,BTV,EWR,9.0,-10.0,0.0,266.0
2010-05-21,YV,DSM,PHX,-10.0,-10.0,0.0,1149.0
2010-01-23,OO,SBA,SJC,-3.0,-10.0,0.0,234.0
2010-05-23,B6,JAX,BOS,-11.0,-10.0,0.0,1011.0
2010-04-14,OO,CAK,MKE,-20.0,-10.0,0.0,361.0
2010-05-13,OH,DTW,GRR,-3.0,-10.0,0.0,120.0
2010-01-27,9E,RST,MSP,-15.0,-10.0,0.0,76.0
2010-05-17,EV,MGM,MEM,-27.0,-10.0,0.0,280.0
2010-06-01,OO,FAT,LAS,-13.0,-10.0,0.0,258.0
2010-06-07,YV,SAN,PHX,-17.0,-10.0,0.0,304.0
2010-04-09,OO,ORD,COS,-12.0,-10.0,0.0,911.0
2010-05-28,US,PBI,CLT,-14.0,-10.0,0.0,590.0
2010-01-27,CO,LGA,IAH,2.0,-10.0,0.0,1416.0
2010-05-31,OO,MFR,PDX,-14.0,-10.0,0.0,222.0
2010-04-27,B6,PSE,MCO,7.0,-10.0,0.0,1180.0
2010-04-25,OH,DTW,CAK,7.0,-10.0,0.0,133.0
2010-04-29,OO,SFO,GEG,-1.0,-10.0,0.0,733.0
2010-04-28,YV,DRO,PHX,-5.0,-10.0,0.0,351.0
2010-04-19,MQ,CLE,ORD,-17.0,-10.0,0.0,316.0
2010-01-26,OO,BIL,DEN,-6.0,-10.0,0.0,455.0
2010-04-22,9E,XNA,MEM,-11.0,-10.0,0.0,258.0
2010-01-27,YV,GJT,PHX,2.0,-10.0,0.0,438.0
2010-05-06,XE,AVL,EWR,-25.0,-10.0,0.0,583.0
2010-04-14,AS,ORD,PDX,-24.0,-10.0,0.0,1739.0
2010-05-09,XE,MCI,CLE,-19.0,-10.0,0.0,694.0
2010-04-17,CO,TPA,IAH,-5.0,-10.0,0.0,787.0
2010-05-05,OO,OTH,SFO,-9.0,-10.0,0.0,412.0
2010-05-04,FL,BWI,ROC,-15.0,-10.0,0.0,277.0
2010-07-18,9E,FSM,MEM,15.0,-10.0,0.0,249.0
2010-07-17,OH,EVV,DTW,10.0,-10.0,0.0,364.0
2010-03-29,YV,ILM,CLT,-6.0,-10.0,0.0,185.0
2010-07-21,B6,IAD,JFK,-12.0,-10.0,0.0,228.0
2010-04-02,OH,ORD,JFK,-29.0,-10.0,0.0,740.0
2010-07-13,YV,LGB,PHX,-9.0,-10.0,0.0,355.0
2010-04-01,YV,SAT,PHX,-14.0,-10.0,0.0,843.0
2010-08-04,XE,BUF,EWR,-16.0,-10.0,0.0,282.0
2010-03-27,OH,BOS,IND,-12.0,-10.0,0.0,817.0
2010-08-08,OH,HTS,CVG,-7.0,-10.0,0.0,123.0
2010-07-26,OO,ASE,DEN,-18.0,-10.0,0.0,125.0
2010-07-24,XE,ELP,IAH,-16.0,-10.0,0.0,667.0
2010-07-30,XE,CVG,EWR,-25.0,-10.0,0.0,569.0
2010-03-28,FL,TPA,ATL,-18.0,-10.0,0.0,406.0
2010-06-18,YV,ELP,PHX,0.0,-10.0,0.0,347.0
2010-06-17,OO,SLC,LWS,-10.0,-10.0,0.0,461.0
2010-04-05,US,MCO,CLT,-13.0,-10.0,0.0,468.0
2010-01-28,F9,BOI,DEN,-9.0,-10.0,0.0,649.0
2010-01-21,MQ,BDL,ORD,1.0,-10.0,0.0,783.0
2010-04-06,B6,AUS,LGB,-10.0,-10.0,0.0,1226.0
2010-06-13,XE,CLT,IAH,0.0,-10.0,0.0,913.0
2010-07-04,OO,EGE,DEN,4.0,-10.0,0.0,120.0
2010-07-07,CO,ANC,SEA,3.0,-10.0,0.0,1449.0
2010-07-05,XE,IAD,BTV,-21.0,-10.0,0.0,442.0
2010-06-26,AA,ATL,MIA,-14.0,-10.0,0.0,595.0
2010-01-20,FL,ATL,DCA,-11.0,-10.0,0.0,547.0
2010-07-01,9E,GRB,MSP,6.0,-10.0,0.0,252.0
2010-06-29,FL,HSV,BWI,-14.0,-10.0,0.0,640.0
2010-12-02,AA,BUR,DFW,-23.0,-10.0,0.0,1231.0
2010-10-02,XE,MEM,IAH,-6.0,-10.0,0.0,469.0
2010-12-03,AS,FAI,ANC,-10.0,-10.0,0.0,261.0
2010-02-10,MQ,DFW,GGG,-7.0,-10.0,0.0,140.0
2010-10-04,UA,MCO,ORD,-4.0,-10.0,0.0,1005.0
2010-11-12,YV,PHX,YUM,-10.0,-10.0,0.0,160.0
2010-11-30,CO,EWR,AUS,-28.0,-10.0,0.0,1504.0
2010-11-30,OO,SLC,OMA,-15.0,-10.0,0.0,839.0
2010-11-29,OH,MSP,CVG,-4.0,-10.0,0.0,596.0
2010-09-25,UA,DFW,ORD,-32.0,-10.0,0.0,802.0
2010-11-09,YV,LAS,SFO,7.0,-10.0,0.0,414.0
2010-12-07,MQ,ABI,DFW,-17.0,-10.0,0.0,158.0
2010-03-06,XE,EWR,RIC,-31.0,-10.0,0.0,278.0
2010-10-23,XE,MCI,EWR,-29.0,-10.0,0.0,1092.0
2010-11-10,UA,SFO,SLC,6.0,-10.0,0.0,599.0
2010-12-03,OH,CVG,BWI,9.0,-10.0,0.0,430.0
2010-10-24,OH,BDL,CVG,-4.0,-10.0,0.0,661.0
2010-03-06,CO,LGA,IAH,-38.0,-10.0,0.0,1416.0
2010-02-28,US,BWI,CLT,-19.0,-10.0,0.0,361.0
2010-11-19,XE,ORD,GSP,-11.0,-10.0,0.0,577.0
2010-10-18,AA,SJU,MIA,-5.0,-10.0,0.0,1045.0
2010-10-18,AS,PDX,LAS,5.0,-10.0,0.0,762.0
2010-11-15,OO,SAN,LAX,-15.0,-10.0,0.0,109.0
2010-10-16,OO,EUG,SFO,-13.0,-10.0,0.0,451.0
2010-11-17,CO,BWI,IAH,18.0,-10.0,0.0,1235.0
2010-10-13,OH,LGA,OMA,20.0,-10.0,0.0,1148.0
2010-01-08,UA,SAN,SFO,-13.0,-10.0,0.0,447.0
2010-02-13,OO,SBA,SJC,-28.0,-10.0,0.0,234.0
2010-10-07,XE,OKC,EWR,-15.0,-10.0,0.0,1325.0
2010-03-03,OO,MLI,ORD,-12.0,-10.0,0.0,139.0
2010-02-27,OH,CAE,DTW,-9.0,-10.0,0.0,583.0
2010-10-19,B6,RIC,BOS,-16.0,-10.0,0.0,474.0
2010-10-09,MQ,DFW,LIT,-17.0,-10.0,0.0,304.0
2010-10-10,OO,MSO,SLC,-7.0,-10.0,0.0,436.0
2010-11-25,9E,RIC,JFK,-57.0,-10.0,0.0,288.0
2010-02-14,OH,RDU,BOS,-15.0,-10.0,0.0,612.0
2010-02-17,OO,MTJ,DEN,-11.0,-10.0,0.0,197.0
2010-09-15,9E,CVG,TYS,-11.0,-10.0,0.0,226.0
2010-12-19,OH,MEM,IND,10.0,-10.0,0.0,381.0
2010-02-04,OO,DRO,DEN,-23.0,-10.0,0.0,251.0
2010-11-04,AA,SNA,DFW,-7.0,-10.0,0.0,1205.0
2010-09-17,US,PHX,ONT,-13.0,-10.0,0.0,325.0
2010-12-14,OH,BDL,DCA,-13.0,-10.0,0.0,313.0
2010-09-16,OH,IAD,CVG,-19.0,-10.0,0.0,388.0
2010-10-30,OH,MCI,CVG,-12.0,-10.0,0.0,539.0
2010-09-16,9E,IND,JFK,,-10.0,1.0,664.0
2010-02-21,OH,EWR,CVG,-19.0,-10.0,0.0,569.0
2010-11-03,EV,ATL,EWN,-16.0,-10.0,0.0,433.0
2010-11-02,XE,SDF,ORD,-18.0,-10.0,0.0,286.0
2010-11-02,OH,DTW,RIC,-6.0,-10.0,0.0,456.0
2010-02-04,FL,LGA,ATL,2.0,-10.0,0.0,761.0
2010-11-04,OH,AZO,DTW,-18.0,-10.0,0.0,113.0
2010-12-25,XE,CLE,GRB,34.0,-10.0,0.0,383.0
2010-09-11,US,SNA,PHX,-17.0,-10.0,0.0,338.0
2010-01-12,MQ,BNA,LGA,-3.0,-10.0,0.0,764.0
2010-11-07,OO,CID,DEN,-27.0,-10.0,0.0,693.0
2010-02-03,AA,HNL,LAX,-60.0,-10.0,0.0,2556.0
2010-09-20,XE,GSP,EWR,-14.0,-10.0,0.0,594.0
2010-09-22,OO,BIS,DEN,-10.0,-10.0,0.0,517.0
2010-11-08,OH,MEM,CMH,20.0,-10.0,0.0,518.0
2010-09-22,YV,PNS,CLT,-11.0,-10.0,0.0,488.0
2010-03-08,WN,DAL,SAT,25.0,-10.0,0.0,248.0
2010-12-08,XE,IAH,ATL,7.0,-10.0,0.0,689.0
2010-10-25,US,PVD,DCA,-10.0,-10.0,0.0,357.0
2010-09-24,OH,TRI,DTW,2.0,-10.0,0.0,399.0
2010-02-02,OO,SBP,SFO,-9.0,-9.0,0.0,191.0
2010-02-02,MQ,RDU,LGA,-25.0,-9.0,0.0,431.0
2010-11-17,CO,DTW,IAH,-4.0,-9.0,0.0,1076.0
2010-01-22,DL,FLL,ATL,-12.0,-9.0,0.0,581.0
2010-06-02,B6,BWI,BOS,-13.0,-9.0,0.0,370.0
2010-04-07,OO,SFO,BOI,-10.0,-9.0,0.0,522.0
2010-01-28,US,FLL,CLT,-9.0,-9.0,0.0,631.0
2010-04-10,MQ,XNA,DFW,-9.0,-9.0,0.0,281.0
2010-01-21,F9,IND,DEN,-22.0,-9.0,0.0,977.0
2010-02-20,US,EWR,CLT,-32.0,-9.0,0.0,529.0
2010-06-06,XE,CLE,ORD,-17.0,-9.0,0.0,316.0
2010-02-18,MQ,FAT,LAX,-9.0,-9.0,0.0,209.0
2010-06-07,US,DCA,TPA,14.0,-9.0,0.0,814.0
2010-01-21,FL,CAK,ATL,9.0,-9.0,0.0,528.0
2010-11-10,US,DCA,LGA,50.0,-9.0,0.0,214.0
2010-06-16,XE,HRL,IAH,-16.0,-9.0,0.0,295.0
2010-11-10,AA,SJC,DFW,-28.0,-9.0,0.0,1439.0
2010-01-28,FL,ATL,BKG,-20.0,-9.0,0.0,535.0
2010-06-05,OO,CVG,MSP,0.0,-9.0,0.0,596.0
2010-12-11,DL,DTW,PHL,-22.0,-9.0,0.0,453.0
2010-05-02,HA,KOA,HNL,-6.0,-9.0,0.0,163.0
2010-05-03,FL,BWI,MSY,-9.0,-9.0,0.0,998.0
2010-01-02,AA,ATL,DFW,-8.0,-9.0,0.0,732.0
2010-05-01,US,ORD,PHL,-20.0,-9.0,0.0,678.0
2010-05-07,EV,IAD,MHT,-19.0,-9.0,0.0,418.0
2010-05-06,9E,DLH,DTW,-11.0,-9.0,0.0,541.0
2010-05-07,US,CLT,DCA,-13.0,-9.0,0.0,331.0
2010-05-04,XE,CRP,IAH,-13.0,-9.0,0.0,201.0
2010-12-07,US,CLT,DTW,-18.0,-9.0,0.0,500.0
2010-04-19,US,CLT,MIA,-3.0,-9.0,0.0,650.0
2010-04-22,UA,ORD,BOS,-19.0,-9.0,0.0,867.0
2010-12-24,OO,COS,DEN,-8.0,-9.0,0.0,73.0
2010-12-31,MQ,LIT,DFW,-9.0,-9.0,0.0,304.0
2010-12-27,YV,ELP,PHX,1.0,-9.0,0.0,347.0
2010-12-17,OO,BZN,SLC,3.0,-9.0,0.0,347.0
2010-12-19,US,DCA,SYR,-4.0,-9.0,0.0,298.0
2010-12-17,YV,HNL,ITO,-2.0,-9.0,0.0,216.0
2010-04-25,AA,DFW,ATL,-20.0,-9.0,0.0,732.0
2010-04-27,CO,CLE,LGA,-27.0,-9.0,0.0,418.0
2010-11-23,US,JAX,CLT,2.0,-9.0,0.0,329.0
2010-11-24,MQ,DSM,ORD,-30.0,-9.0,0.0,299.0
2010-01-23,OO,FAT,SLC,28.0,-9.0,0.0,501.0
2010-01-03,CO,SEA,IAH,-33.0,-9.0,0.0,1874.0
2010-05-23,OO,SAT,DEN,1.0,-9.0,0.0,794.0
2010-04-10,DL,DTW,MHT,-24.0,-9.0,0.0,609.0
2010-11-19,MQ,CLT,ORD,-15.0,-9.0,0.0,599.0
2010-02-16,MQ,DCA,JFK,-7.0,-9.0,0.0,213.0
2010-05-26,OO,DSM,MKE,-13.0,-9.0,0.0,311.0
2010-11-19,US,PHL,DFW,-38.0,-9.0,0.0,1302.0
2010-12-03,AA,MCI,ORD,-14.0,-9.0,0.0,403.0
2010-05-11,XE,RDU,EWR,-19.0,-9.0,0.0,416.0
2010-12-02,XE,ORF,EWR,-12.0,-9.0,0.0,284.0
2010-05-09,EV,ATL,LEX,-25.0,-9.0,0.0,303.0
2010-01-03,US,SEA,PHX,-23.0,-9.0,0.0,1107.0
2010-04-13,US,DFW,LAS,10.0,-9.0,0.0,1055.0
2010-05-18,MQ,MGM,DFW,-25.0,-9.0,0.0,622.0
2010-11-27,XE,EWR,IND,-20.0,-9.0,0.0,644.0
2010-05-15,B6,FLL,HPN,-31.0,-9.0,0.0,1098.0
2010-11-28,AS,SAN,PDX,-13.0,-9.0,0.0,933.0
2010-03-03,UA,IAD,MCO,-28.0,-9.0,0.0,758.0
2010-08-08,UA,SJC,DEN,-24.0,-9.0,0.0,949.0
2010-10-06,OO,CPR,DEN,-7.0,-9.0,0.0,230.0
2010-01-17,OO,SLC,EKO,-10.0,-9.0,0.0,200.0
2010-01-14,AA,MIA,LGA,-19.0,-9.0,0.0,1097.0
2010-08-13,AS,LAS,SEA,-17.0,-9.0,0.0,866.0
2010-10-03,UA,PHX,DEN,-19.0,-9.0,0.0,602.0
2010-08-31,MQ,SAN,LAX,-18.0,-9.0,0.0,109.0
2010-09-18,US,MIA,CLT,-3.0,-9.0,0.0,650.0
2010-08-11,XE,LIT,IAH,-3.0,-9.0,0.0,374.0
2010-03-02,DL,LGA,MCO,-28.0,-9.0,0.0,950.0
2010-10-11,MQ,DCA,ORD,-10.0,-9.0,0.0,612.0
2010-10-13,OO,SLC,GTF,-15.0,-9.0,0.0,463.0
2010-10-12,UA,JAX,ORD,-23.0,-9.0,0.0,865.0
2010-10-09,FL,MSY,BWI,-4.0,-9.0,0.0,998.0
2010-03-17,DL,SJU,ATL,-1.0,-9.0,0.0,1547.0
2010-10-09,OO,LAX,SAN,-11.0,-9.0,0.0,109.0
2010-10-11,9E,FNT,ATL,-13.0,-9.0,0.0,644.0
2010-08-01,FL,DFW,BWI,-8.0,-9.0,0.0,1217.0
2010-03-08,EV,ATL,SDF,-12.0,-9.0,0.0,321.0
2010-09-21,DL,MSY,ATL,-23.0,-9.0,0.0,425.0
2010-09-26,FL,PHL,ATL,11.0,-9.0,0.0,665.0
2010-01-10,OO,TUS,LAX,-16.0,-9.0,0.0,451.0
2010-08-26,UA,PHL,ORD,-26.0,-9.0,0.0,678.0
2010-08-27,9E,MEM,CLT,-3.0,-9.0,0.0,512.0
2010-08-26,EV,XNA,ATL,8.0,-9.0,0.0,589.0
2010-01-30,F9,DEN,TUS,-22.0,-9.0,0.0,639.0
2010-08-27,AS,FAI,BRW,-5.0,-9.0,0.0,503.0
2010-10-01,AS,PDX,SAN,-19.0,-9.0,0.0,933.0
2010-08-30,AS,LAX,ANC,4.0,-9.0,0.0,2345.0
2010-10-02,DL,FLL,CVG,-16.0,-9.0,0.0,932.0
2010-03-09,9E,ORF,DTW,-29.0,-9.0,0.0,529.0
2010-10-02,OO,MFR,PDX,-11.0,-9.0,0.0,222.0
2010-08-19,HA,LIH,HNL,-8.0,-9.0,0.0,102.0
2010-03-08,OO,EUG,SLC,-8.0,-9.0,0.0,619.0
2010-09-29,OO,SFO,GEG,-12.0,-9.0,0.0,733.0
2010-09-29,EV,ATL,AGS,-7.0,-9.0,0.0,143.0
2010-07-06,AS,FAI,SEA,-23.0,-9.0,0.0,1533.0
2010-10-26,XE,EWR,ROC,-18.0,-9.0,0.0,246.0
2010-09-11,US,MIA,PHL,-9.0,-9.0,0.0,1013.0
2010-02-24,AS,SEA,OAK,-12.0,-9.0,0.0,671.0
2010-01-19,DL,EWR,ATL,-32.0,-9.0,0.0,745.0
2010-07-10,EV,MLU,MEM,-24.0,-9.0,0.0,211.0
2010-09-12,AS,ANC,SEA,-8.0,-9.0,0.0,1449.0
2010-04-02,OO,ONT,SLC,-14.0,-9.0,0.0,558.0
2010-10-23,AA,SJU,JFK,-29.0,-9.0,0.0,1597.0
2010-10-24,AS,SNA,SEA,7.0,-9.0,0.0,978.0
2010-04-04,OO,SYR,ORD,-16.0,-9.0,0.0,607.0
2010-06-28,US,DCA,CLT,-9.0,-9.0,0.0,331.0
2010-11-02,US,SJU,CLT,42.0,-9.0,0.0,1474.0
2010-11-01,UA,MSP,SFO,-46.0,-9.0,0.0,1589.0
2010-01-31,UA,SJC,DEN,-30.0,-9.0,0.0,949.0
2010-07-03,US,PVD,CLT,-27.0,-9.0,0.0,683.0
2010-10-31,DL,MSP,DEN,-12.0,-9.0,0.0,680.0
2010-03-13,OO,SAN,LAX,-8.0,-9.0,0.0,109.0
2010-09-10,CO,SAT,EWR,-7.0,-9.0,0.0,1569.0
2010-02-28,MQ,SGF,ORD,-9.0,-9.0,0.0,438.0
2010-09-04,AA,HNL,LAX,-21.0,-9.0,0.0,2556.0
2010-07-18,F9,DEN,LAS,-13.0,-9.0,0.0,629.0
2010-07-19,US,SMF,PHX,-16.0,-9.0,0.0,647.0
2010-01-17,B6,PBI,JFK,-20.0,-9.0,0.0,1028.0
2010-01-17,AA,SEA,DFW,-8.0,-9.0,0.0,1660.0
2010-09-15,9E,MEM,LFT,-16.0,-9.0,0.0,354.0
2010-03-30,9E,DTW,AZO,-17.0,-9.0,0.0,113.0
2010-03-16,MQ,GRR,DFW,-26.0,-9.0,0.0,931.0
2010-01-29,US,FLL,PHX,-6.0,-9.0,0.0,1972.0
2010-07-14,UA,ALB,ORD,-35.0,-9.0,0.0,723.0
2010-07-11,US,DFW,CLT,-14.0,-9.0,0.0,936.0
2010-01-29,US,BOS,PHX,5.0,-9.0,0.0,2300.0
2010-01-13,DL,MEM,MSP,-33.0,-9.0,0.0,700.0
2010-04-17,AA,LGA,MIA,-23.0,-8.0,0.0,1097.0
2010-04-17,MQ,LIT,DFW,-15.0,-8.0,0.0,304.0
2010-04-18,EV,BTR,MEM,-23.0,-8.0,0.0,319.0
2010-02-03,HA,OGG,HNL,-5.0,-8.0,0.0,100.0
2010-03-09,FL,MDW,SRQ,-14.0,-8.0,0.0,1035.0
2010-03-11,XE,CLE,MKE,-12.0,-8.0,0.0,328.0
2010-03-11,OO,EKO,SLC,-7.0,-8.0,0.0,200.0
2010-03-10,DL,DTW,SFO,-51.0,-8.0,0.0,2079.0
2010-03-11,MQ,RDU,LGA,-30.0,-8.0,0.0,431.0
2010-04-09,YV,SDF,CLT,-4.0,-8.0,0.0,336.0
2010-02-17,HA,PDX,OGG,-18.0,-8.0,0.0,2562.0
2010-02-18,US,LGA,BOS,-7.0,-8.0,0.0,185.0
2010-02-18,EV,ATL,LYH,-8.0,-8.0,0.0,389.0
2010-03-01,DL,MEM,FLL,-8.0,-8.0,0.0,851.0
2010-04-10,F9,LAX,DEN,-17.0,-8.0,0.0,862.0
2010-03-29,OO,ORD,MSN,1.0,-8.0,0.0,109.0
2010-02-20,XE,EWR,GSP,-10.0,-8.0,0.0,594.0
2010-04-05,MQ,FWA,ORD,-16.0,-8.0,0.0,157.0
2010-04-04,B6,SRQ,JFK,-16.0,-8.0,0.0,1041.0
2010-02-19,AA,LAX,IAD,-2.0,-8.0,0.0,2288.0
2010-02-26,MQ,MLI,ORD,-13.0,-8.0,0.0,139.0
2010-02-24,OO,SLC,SJC,-12.0,-8.0,0.0,585.0
2010-04-02,AS,SEA,SAN,-28.0,-8.0,0.0,1050.0
2010-02-09,UA,OKC,DEN,-17.0,-8.0,0.0,495.0
2010-02-09,B6,FLL,BOS,-28.0,-8.0,0.0,1237.0
2010-04-14,US,FLL,PHL,-11.0,-8.0,0.0,992.0
2010-03-07,MQ,ORD,LIT,-12.0,-8.0,0.0,552.0
2010-04-16,US,LAX,PHX,-14.0,-8.0,0.0,370.0
2010-03-21,MQ,RDU,JFK,-22.0,-8.0,0.0,426.0
2010-02-08,DL,ATL,JAX,-8.0,-8.0,0.0,270.0
2010-04-12,DL,DTW,ATL,11.0,-8.0,0.0,594.0
2010-03-28,DL,SAN,MSP,7.0,-8.0,0.0,1532.0
2010-03-02,US,ABQ,PHX,3.0,-8.0,0.0,328.0
2010-02-12,OO,ONT,SLC,-20.0,-8.0,0.0,558.0
2010-03-04,OO,SFO,RDD,-20.0,-8.0,0.0,199.0
2010-02-14,9E,PVD,ATL,-20.0,-8.0,0.0,903.0
2010-10-06,AA,MCO,JFK,-29.0,-8.0,0.0,944.0
2010-10-05,OO,SFO,BFL,1.0,-8.0,0.0,238.0
2010-10-10,OO,PDX,DEN,-21.0,-8.0,0.0,991.0
2010-10-08,OO,RAP,SLC,-5.0,-8.0,0.0,508.0
2010-09-29,US,CLT,BWI,-19.0,-8.0,0.0,361.0
2010-09-28,US,CLT,CLE,-9.0,-8.0,0.0,430.0
2010-10-03,XE,TVC,ORD,-13.0,-8.0,0.0,224.0
2010-10-01,F9,DEN,MCI,-13.0,-8.0,0.0,533.0
2010-10-20,OO,CID,MSP,-8.0,-8.0,0.0,221.0
2010-10-18,EV,GPT,MEM,-24.0,-8.0,0.0,324.0
2010-10-24,9E,ATL,LIT,-14.0,-8.0,0.0,453.0
