MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,DEST,DEP_DELAY,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,CRS_ARR_M,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,sch_dep,sch_arr,TAXI_OUT,Condition
11,22,5,4,1,0,156,760,1015,1010,1171,46,30,63,8,15,24,29.79,34,34,32,0
11,22,5,4,52,0,371,2446,1015,1012,1206,46,23,50,16,24,32,29.82,34,34,18,1
11,22,5,0,63,0,90,209,1019,1012,1109,46,23,50,16,24,32,29.82,34,34,22,1
11,22,5,2,56,1,410,2586,995,1014,1225,46,23,50,16,24,32,29.82,34,34,29,1
11,22,5,1,28,0,384,2475,1020,1015,1224,46,23,50,16,24,32,29.82,34,34,20,1
11,22,5,3,4,0,71,187,1020,1016,1091,46,23,50,16,24,32,29.82,34,34,22,1
11,22,5,6,43,0,105,340,1019,1016,1124,46,23,50,16,24,32,29.82,34,34,25,1
11,22,5,3,64,0,183,1005,1020,1018,1203,46,23,50,16,24,32,29.82,34,34,22,1
11,22,5,3,47,0,105,427,1026,1019,1131,46,23,50,16,24,32,29.82,34,34,20,1
11,22,5,3,51,0,192,1074,1019,1019,1211,46,23,50,16,24,32,29.82,34,34,20,1
11,22,5,4,32,0,195,1029,1020,1022,1155,46,23,50,16,24,32,29.82,32,28,29,1
11,22,5,0,4,0,89,187,1019,1023,1108,46,23,50,16,24,32,29.82,32,28,26,1
11,22,5,1,12,0,134,541,1029,1030,1163,46,23,50,16,24,32,29.82,32,28,15,1
11,22,5,3,28,0,374,2475,1040,1032,1234,46,23,50,16,24,32,29.82,32,28,20,1
11,22,5,4,56,0,404,2586,1035,1037,1259,46,23,50,16,24,32,29.82,32,28,17,1
11,22,5,0,18,0,137,509,1040,1039,1177,46,23,50,16,24,32,29.82,32,28,33,1
11,22,5,3,29,0,372,2465,1055,1045,1247,46,23,50,16,24,32,29.82,32,28,23,1
11,22,5,3,60,0,379,2521,1052,1047,1251,46,23,50,16,24,32,29.82,32,28,29,1
11,22,5,0,47,0,116,427,1065,1060,1181,46,23,50,16,24,32,29.82,32,28,21,1
11,22,5,4,27,0,360,2248,1049,1061,1229,46,23,50,16,24,32,29.82,32,28,27,1
11,22,5,2,28,1,400,2475,1020,1061,1240,46,23,50,16,24,32,29.82,32,28,29,1
11,22,5,3,30,0,176,944,1069,1066,1245,46,23,50,16,24,32,29.82,32,28,23,1
11,22,5,4,40,0,394,2454,1076,1069,1290,46,23,50,16,24,32,29.82,32,28,24,1
11,22,5,3,55,0,382,2422,1077,1072,1279,45,20,46,16,30,40,29.87,32,28,20,1
11,22,5,3,57,0,392,2569,1080,1074,1292,45,20,46,16,30,40,29.87,32,28,24,1
11,22,5,0,9,1,81,184,1055,1077,1136,45,20,46,16,30,40,29.87,32,28,33,1
11,22,5,1,56,0,403,2586,1079,1077,1302,45,20,46,16,30,40,29.87,32,28,22,1
11,22,5,7,3,0,157,765,1095,1089,1192,45,20,46,16,30,40,29.87,38,33,23,1
11,22,5,0,24,0,147,665,1095,1091,1242,45,20,46,16,30,40,29.87,38,33,23,1
11,22,5,4,42,0,344,2153,1095,1092,1319,45,20,46,16,30,40,29.87,38,33,14,1
11,22,5,4,17,0,256,1391,1100,1095,1296,45,20,46,16,30,40,29.87,38,33,25,1
11,22,5,4,53,0,262,1587,1105,1098,1307,45,20,46,16,30,40,29.87,38,33,26,1
11,22,5,3,35,0,370,2429,1110,1100,1300,45,20,46,16,30,40,29.87,38,33,16,1
11,22,5,1,53,0,275,1587,1109,1101,1324,45,20,46,16,30,40,29.87,38,33,31,1
11,22,5,3,7,0,90,301,1115,1106,1205,45,20,46,16,30,40,29.87,38,33,23,1
11,22,5,3,45,0,362,2378,1110,1110,1292,45,20,46,16,30,40,29.87,38,33,21,1
11,22,5,1,28,0,390,2475,1110,1111,1320,45,20,46,16,30,40,29.87,38,33,28,1
11,22,5,4,28,1,380,2475,1090,1114,1290,45,20,46,16,30,40,29.87,38,33,23,1
11,22,5,4,2,0,256,1521,1125,1118,1321,45,20,46,16,30,40,29.87,38,33,20,1
11,22,5,3,20,0,188,1069,1130,1125,1318,45,20,46,16,30,40,29.87,38,33,19,1
11,22,5,4,1,0,157,760,1125,1126,1282,45,20,46,16,30,40,29.87,38,33,26,1
11,22,5,3,34,0,392,2576,1139,1132,1351,45,20,46,16,30,40,29.87,38,33,21,1
11,22,5,1,12,0,137,541,1139,1133,1276,45,20,46,16,30,40,29.87,38,33,22,1
11,22,5,0,22,1,87,228,1060,1135,1147,45,20,46,16,30,40,29.87,38,33,19,1
11,22,5,2,55,1,391,2422,1120,1137,1331,45,20,46,16,30,40,29.87,38,33,20,1
11,22,5,4,55,1,396,2422,1119,1143,1335,45,20,46,16,30,40,29.87,45,31,21,1
11,22,5,3,63,0,76,209,1140,1144,1216,45,20,46,16,30,40,29.87,45,31,19,1
11,22,5,0,14,0,140,589,1135,1149,1275,45,20,46,16,30,40,29.87,45,31,23,1
11,22,5,4,58,0,234,1598,1139,1154,1433,45,20,46,16,30,40,29.87,45,31,21,1
11,22,5,4,33,0,209,1182,1169,1159,1318,45,20,46,16,30,40,29.87,45,31,39,1
11,22,5,4,31,0,194,1089,1165,1162,1359,43,20,49,16,16,26,29.91,45,31,16,3
11,22,5,4,28,0,387,2475,1165,1164,1372,43,20,49,16,16,26,29.91,45,31,29,3
11,22,5,3,49,0,369,2411,1170,1165,1359,43,20,49,16,16,26,29.91,45,31,18,3
11,22,5,4,4,0,89,187,1170,1166,1259,43,20,49,16,16,26,29.91,45,31,31,3
11,22,5,4,18,0,133,509,1169,1166,1302,43,20,49,16,16,26,29.91,45,31,13,3
11,22,5,0,11,0,125,425,1169,1166,1294,43,20,49,16,16,26,29.91,45,31,24,3
11,22,5,1,28,0,396,2475,1169,1167,1385,43,20,49,16,16,26,29.91,45,31,19,3
11,22,5,3,27,0,353,2248,1176,1167,1349,43,20,49,16,16,26,29.91,45,31,15,3
11,22,5,4,32,0,196,1029,1169,1169,1305,43,20,49,16,16,26,29.91,45,31,18,3
11,22,5,4,30,0,177,944,1175,1170,1352,43,20,49,16,16,26,29.91,45,31,35,3
11,22,5,4,20,0,197,1069,1175,1172,1372,43,20,49,16,16,26,29.91,45,31,40,3
11,22,5,3,28,0,387,2475,1180,1173,1387,43,20,49,16,16,26,29.91,45,31,33,3
11,22,5,3,56,0,409,2586,1180,1177,1409,43,20,49,16,16,26,29.91,45,31,32,3
11,22,5,4,16,0,289,1626,1185,1178,1354,43,20,49,16,16,26,29.91,45,31,33,3
11,22,5,6,37,0,94,290,1185,1179,1279,43,20,49,16,16,26,29.91,45,31,35,3
11,22,5,3,59,0,327,1990,1182,1180,1389,43,20,49,16,16,26,29.91,45,31,33,3
11,22,5,3,42,1,337,2153,1139,1181,1356,43,20,49,16,16,26,29.91,45,31,35,3
11,22,5,4,12,0,152,541,1185,1182,1337,43,20,49,16,16,26,29.91,45,31,36,3
11,22,5,4,59,1,329,1990,1167,1185,1376,43,20,49,16,16,26,29.91,45,31,35,3
11,22,5,6,47,0,116,427,1199,1189,1315,43,20,49,16,16,26,29.91,45,31,38,3
11,22,5,6,3,0,165,765,1199,1190,1304,43,20,49,16,16,26,29.91,45,31,40,3
11,22,5,4,64,1,179,1005,1165,1191,1344,43,20,49,16,16,26,29.91,45,31,35,3
11,22,5,3,0,0,307,1826,1200,1194,1387,43,20,49,16,16,26,29.91,45,31,41,3
11,22,5,3,20,0,198,1069,1203,1199,1401,43,20,49,16,16,26,29.91,45,31,37,3
11,22,5,8,13,0,128,483,1220,1211,1348,43,20,49,16,16,26,29.91,30,42,33,3
11,22,5,1,4,0,81,187,1211,1211,1292,43,20,49,16,16,26,29.91,30,42,28,3
11,22,5,4,27,0,364,2248,1229,1223,1413,43,20,49,16,16,26,29.91,30,42,33,3
11,22,5,1,28,0,391,2475,1230,1223,1,43,20,49,16,16,26,29.91,30,42,28,3
11,22,5,3,26,0,157,828,1230,1223,1387,43,20,49,16,16,26,29.91,30,42,31,3
11,22,5,2,28,0,400,2475,1215,1229,1435,43,20,49,16,16,26,29.91,30,42,29,3
11,22,5,0,10,0,146,636,1229,1235,1375,43,20,49,16,16,26,29.91,30,42,29,3
11,22,5,3,39,0,183,1028,1243,1236,1426,43,20,49,16,16,26,29.91,30,42,30,3
11,22,5,3,16,1,275,1626,1214,1240,1369,43,20,49,16,16,26,29.91,30,42,25,3
11,22,5,0,9,0,82,184,1259,1254,1341,42,19,49,16,18,30,29.93,30,42,19,3
11,22,5,4,1,0,156,760,1259,1259,1415,42,19,49,16,18,30,29.93,30,42,16,3
11,22,5,3,44,0,239,1617,1260,1260,119,42,19,49,16,18,30,29.93,32,35,20,3
11,22,5,3,40,0,381,2454,1268,1261,29,42,19,49,16,18,30,29.93,32,35,21,3
11,22,5,4,56,0,406,2586,1270,1263,56,42,19,49,16,18,30,29.93,32,35,23,3
11,22,5,1,56,0,405,2586,1270,1263,55,42,19,49,16,18,30,29.93,32,35,20,3
11,22,5,4,15,0,89,213,1254,1267,1343,42,19,49,16,18,30,29.93,32,35,21,3
11,22,5,3,28,0,376,2475,1280,1271,36,42,19,49,16,18,30,29.93,32,35,18,3
11,22,5,4,28,0,381,2475,1289,1283,50,42,19,49,16,18,30,29.93,32,35,40,3
11,22,5,0,22,0,87,228,1289,1283,1376,42,19,49,16,18,30,29.93,32,35,15,3
11,22,5,1,28,0,384,2475,1290,1285,54,42,19,49,16,18,30,29.93,32,35,19,3
11,22,5,3,27,0,347,2248,1290,1286,17,42,19,49,16,18,30,29.93,32,35,21,3
11,22,5,1,42,0,348,2153,1290,1286,78,42,19,49,16,18,30,29.93,32,35,23,3
11,22,5,1,12,0,134,541,1290,1288,1424,42,19,49,16,18,30,29.93,32,35,21,3
11,22,5,1,2,0,264,1521,1290,1296,54,42,19,49,16,18,30,29.93,32,35,21,3
11,22,5,0,43,1,116,340,1275,1302,1391,42,19,49,16,18,30,29.93,32,35,16,3
11,22,5,3,51,0,191,1074,1310,1306,61,42,19,49,16,18,30,29.93,32,35,15,3
11,22,5,3,2,0,251,1521,1310,1309,61,42,19,49,16,18,30,29.93,32,35,16,3
11,22,5,3,56,0,390,2586,1309,1309,79,42,19,49,16,18,30,29.93,32,35,15,3
11,22,5,0,63,0,83,209,1320,1315,1403,41,17,47,8,17,29,29.95,32,35,11,3
11,22,5,0,47,1,124,427,1255,1321,1379,41,17,47,8,17,29,29.95,23,36,17,3
11,22,5,0,6,0,83,266,1320,1325,1403,41,17,47,8,17,29,29.95,23,36,16,3
11,22,5,0,37,1,97,290,1279,1343,1376,41,17,47,8,17,29,29.95,23,36,15,3
11,22,5,3,64,1,179,1005,1305,1346,44,41,17,47,8,17,29,29.95,23,36,20,3
11,22,5,0,4,1,90,187,1289,1348,1379,41,17,47,8,17,29,29.95,23,36,17,3
11,22,5,3,7,0,83,301,1375,1362,18,41,17,47,8,17,29,29.95,23,36,26,3
11,22,5,0,46,1,83,273,1340,1363,1423,41,17,47,8,17,29,29.95,23,36,20,3
11,22,5,3,38,0,59,150,1372,1363,1431,41,17,47,8,17,29,29.95,23,36,24,3
11,22,5,3,50,0,78,264,1380,1372,18,39,15,46,8,29,37,29.97,23,36,25,3
11,22,5,3,28,0,374,2475,1360,1375,114,39,15,46,8,29,37,29.97,23,36,23,3
11,22,5,0,50,1,94,264,1320,1383,1414,39,15,46,8,29,37,29.97,21,19,34,3
11,22,5,1,4,0,74,187,1390,1386,24,39,15,46,8,29,37,29.97,21,19,19,3
11,22,5,3,58,0,228,1598,1400,1398,248,39,15,46,8,29,37,29.97,21,19,18,3
11,22,5,3,4,1,68,187,1375,1403,3,39,15,46,8,29,37,29.97,21,19,16,3
11,22,5,3,6,1,74,266,1375,1406,9,39,15,46,8,29,37,29.97,21,19,14,3
11,22,5,3,30,1,168,944,1323,1412,51,39,15,46,8,29,37,29.97,21,19,16,3
11,22,5,3,5,0,223,1576,1439,1435,282,39,15,46,8,29,37,29.97,21,19,15,3
11,22,5,7,7,1,101,301,1334,25,1435,41,34,89,15,5,0,29.74,12,15,12,11
11,23,6,3,20,0,181,1069,301,295,482,36,17,57,8,10,0,30.01,2,3,10,3
11,23,6,3,10,0,124,636,324,315,448,36,17,57,8,10,0,30.01,7,18,17,3
11,23,6,3,30,0,168,944,345,340,513,36,17,57,8,10,0,30.01,7,18,13,3
11,23,6,3,39,0,173,1028,360,353,533,35,17,59,16,12,0,30.04,7,18,15,3
11,23,6,1,28,0,388,2475,360,354,568,35,17,59,16,12,0,30.04,7,18,18,3
11,23,6,4,1,0,140,760,360,356,500,35,17,59,16,12,0,30.04,7,18,10,3
11,23,6,3,58,1,222,1598,301,358,583,35,17,59,16,12,0,30.04,7,18,12,3
11,23,6,3,7,0,80,301,365,364,445,35,17,59,16,12,0,30.04,14,21,17,3
11,23,6,3,1,1,150,760,360,381,510,35,17,59,16,12,0,30.04,14,21,15,3
11,23,6,1,12,0,134,541,390,386,524,35,17,59,16,12,0,30.04,14,21,11,3
11,23,6,3,33,0,204,1182,400,393,544,35,17,59,16,12,0,30.04,14,21,19,3
11,23,6,3,54,0,143,718,419,410,562,35,17,59,16,12,0,30.04,14,21,32,3
11,23,6,3,63,0,73,209,420,411,493,37,18,57,15,8,0,30.06,14,21,20,3
11,23,6,2,56,0,407,2586,420,412,647,37,18,57,15,8,0,30.06,14,21,29,3
11,23,6,4,59,0,324,1990,420,413,624,37,18,57,15,8,0,30.06,14,21,23,3
11,23,6,4,28,0,375,2475,420,414,615,37,18,57,15,8,0,30.06,14,21,23,3
11,23,6,3,50,0,82,264,422,414,504,37,18,57,15,8,0,30.06,14,21,18,3
11,23,6,1,42,0,350,2153,420,414,650,37,18,57,15,8,0,30.06,14,21,19,3
11,23,6,1,56,0,401,2586,420,415,641,37,18,57,15,8,0,30.06,14,21,29,3
11,23,6,4,32,0,187,1029,419,415,546,37,18,57,15,8,0,30.06,14,21,30,3
11,23,6,4,4,0,79,187,420,416,499,37,18,57,15,8,0,30.06,14,21,32,3
11,23,6,3,4,0,73,187,427,416,500,37,18,57,15,8,0,30.06,14,21,22,3
11,23,6,4,55,0,379,2422,425,417,624,37,18,57,15,8,0,30.06,14,21,30,3
11,23,6,3,28,0,379,2475,425,421,624,37,18,57,15,8,0,30.06,33,29,19,3
11,23,6,2,40,0,385,2454,425,430,630,37,18,57,15,8,0,30.06,33,29,23,3
11,23,6,3,64,0,180,1005,447,440,627,37,18,57,15,8,0,30.06,33,29,12,3
11,23,6,3,51,0,193,1074,449,442,642,37,18,57,15,8,0,30.06,33,29,15,3
11,23,6,2,28,0,390,2475,450,446,660,37,18,57,15,8,0,30.06,33,29,21,3
11,23,6,3,26,0,153,828,451,447,604,37,18,57,15,8,0,30.06,33,29,17,3
11,23,6,3,6,0,75,266,455,448,530,37,18,57,15,8,0,30.06,33,29,14,3
11,23,6,2,55,0,387,2422,450,450,657,37,18,57,15,8,0,30.06,33,29,19,3
11,23,6,3,36,0,163,740,467,457,570,37,18,57,15,8,0,30.06,33,29,20,3
11,23,6,4,42,0,332,2153,470,464,682,37,18,57,15,8,0,30.06,33,29,23,3
11,23,6,6,47,0,111,427,479,468,590,37,18,57,15,8,0,30.06,33,29,15,3
11,23,6,3,7,0,84,301,480,472,564,38,18,55,16,10,0,30.07,33,29,13,0
11,23,6,4,33,0,201,1182,479,472,620,38,18,55,16,10,0,30.07,33,29,9,0
11,23,6,1,4,0,78,187,477,474,555,38,18,55,16,10,0,30.07,33,29,21,0
11,23,6,1,12,0,138,541,479,475,617,38,18,55,16,10,0,30.07,33,29,18,0
11,23,6,3,28,0,376,2475,480,475,676,38,18,55,16,10,0,30.07,33,29,22,0
11,23,6,4,23,0,253,1417,480,476,673,38,18,55,16,10,0,30.07,33,29,14,0
11,23,6,4,64,0,178,1005,485,476,663,38,18,55,16,10,0,30.07,33,29,19,0
11,23,6,3,20,0,187,1069,480,478,667,38,18,55,16,10,0,30.07,33,29,14,0
11,23,6,0,7,0,90,301,485,478,575,38,18,55,16,10,0,30.07,33,29,38,0
11,23,6,4,20,0,178,1069,485,479,663,38,18,55,16,10,0,30.07,33,29,34,0
11,23,6,4,40,0,391,2454,485,480,696,38,18,55,16,10,0,30.07,52,17,21,0
11,23,6,1,27,0,357,2248,480,480,657,38,18,55,16,10,0,30.07,52,17,18,0
11,23,6,4,16,0,276,1626,485,481,641,38,18,55,16,10,0,30.07,52,17,36,0
11,23,6,4,30,0,174,944,485,481,659,38,18,55,16,10,0,30.07,52,17,19,0
11,23,6,3,47,0,104,427,488,482,592,38,18,55,16,10,0,30.07,52,17,18,0
11,23,6,0,47,0,108,427,485,483,593,38,18,55,16,10,0,30.07,52,17,25,0
11,23,6,4,52,0,374,2446,485,483,679,38,18,55,16,10,0,30.07,52,17,32,0
11,23,6,4,31,0,189,1089,485,484,674,38,18,55,16,10,0,30.07,52,17,25,0
11,23,6,1,31,0,198,1089,490,486,688,38,18,55,16,10,0,30.07,52,17,33,0
11,23,6,1,17,0,255,1391,496,488,691,38,18,55,16,10,0,30.07,52,17,22,0
11,23,6,0,50,0,93,264,485,489,578,38,18,55,16,10,0,30.07,52,17,39,0
11,23,6,1,62,0,239,1623,509,499,808,38,18,55,16,10,0,30.07,52,17,21,0
11,23,6,3,59,0,321,1990,505,504,706,38,18,55,16,10,0,30.07,52,17,23,0
11,23,6,4,26,0,165,828,509,504,674,38,18,55,16,10,0,30.07,52,17,14,0
11,23,6,3,4,0,74,187,515,506,589,38,18,55,16,10,0,30.07,52,17,27,0
11,23,6,4,1,0,150,760,510,507,660,38,18,55,16,10,0,30.07,52,17,14,0
11,23,6,0,15,0,84,213,515,510,599,38,18,55,16,10,0,30.07,52,17,17,0
11,23,6,4,62,0,228,1623,515,514,803,38,18,55,16,10,0,30.07,52,17,34,0
11,23,6,1,15,1,90,213,390,514,480,38,18,55,16,10,0,30.07,52,17,23,0
11,23,6,7,3,0,161,765,520,515,621,38,18,55,16,10,0,30.07,52,17,14,0
11,23,6,3,27,1,351,2248,495,524,666,38,18,55,16,10,0,30.07,52,17,14,0
11,23,6,0,22,0,83,228,535,528,618,38,18,55,16,10,0,30.07,52,17,12,0
11,23,6,0,54,0,141,718,540,530,681,38,18,55,16,10,0,30.07,52,17,17,0
11,23,6,1,28,0,388,2475,540,533,748,40,19,53,7,8,0,30.06,52,17,17,0
11,23,6,0,9,0,73,184,540,533,613,40,19,53,7,8,0,30.06,52,17,16,0
11,23,6,4,10,0,138,636,540,539,678,40,19,53,7,8,0,30.06,52,17,18,0
11,23,6,3,58,0,232,1598,550,547,842,40,19,53,7,8,0,30.06,40,15,38,0
11,23,6,4,56,1,399,2586,485,550,704,40,19,53,7,8,0,30.06,40,15,23,0
11,23,6,3,30,0,176,944,560,551,736,40,19,53,7,8,0,30.06,40,15,29,0
11,23,6,4,57,0,400,2569,555,552,775,40,19,53,7,8,0,30.06,40,15,31,0
11,23,6,3,56,0,397,2586,562,555,779,40,19,53,7,8,0,30.06,40,15,26,0
11,23,6,4,2,0,252,1521,560,555,752,40,19,53,7,8,0,30.06,40,15,21,0
11,23,6,2,55,0,387,2422,560,555,767,40,19,53,7,8,0,30.06,40,15,36,0
11,23,6,3,61,0,184,1041,568,559,752,40,19,53,7,8,0,30.06,40,15,28,0
11,23,6,0,18,0,125,509,569,562,694,40,19,53,7,8,0,30.06,40,15,27,0
11,23,6,1,4,0,77,187,565,562,642,40,19,53,7,8,0,30.06,40,15,28,0
11,23,6,0,46,0,76,273,570,564,646,40,19,53,7,8,0,30.06,40,15,24,0
11,23,6,2,57,0,402,2569,575,564,797,40,19,53,7,8,0,30.06,40,15,33,0
11,23,6,3,4,0,70,187,575,565,645,40,19,53,7,8,0,30.06,40,15,27,0
11,23,6,2,56,0,407,2586,570,566,797,40,19,53,7,8,0,30.06,40,15,35,0
11,23,6,3,28,0,376,2475,575,568,771,40,19,53,7,8,0,30.06,40,15,27,0
11,23,6,0,37,0,87,290,580,570,667,40,19,53,7,8,0,30.06,40,15,28,0
11,23,6,0,36,0,164,740,580,576,684,40,19,53,7,8,0,30.06,40,15,27,0
11,23,6,3,51,0,194,1074,586,577,780,40,19,53,7,8,0,30.06,40,15,25,0
11,23,6,4,58,1,229,1598,485,579,774,40,19,53,7,8,0,30.06,40,15,21,0
11,23,6,3,20,0,188,1069,590,585,778,40,19,53,7,8,0,30.06,40,15,22,0
11,23,6,3,7,0,85,301,599,590,684,40,19,53,7,8,0,30.06,40,15,21,0
11,23,6,4,28,0,380,2475,595,594,795,42,19,49,16,7,0,30.04,40,15,23,0
11,23,6,5,21,0,675,4983,600,597,975,42,19,49,16,7,0,30.04,40,15,17,0
11,23,6,7,48,0,95,288,597,606,692,42,19,49,16,7,0,30.04,17,22,15,0
11,23,6,6,47,0,114,427,630,620,744,42,19,49,16,7,0,30.04,17,22,19,0
11,23,6,1,56,0,399,2586,630,626,849,42,19,49,16,7,0,30.04,17,22,16,0
11,23,6,0,63,0,79,209,660,650,739,42,19,49,16,7,0,30.04,17,22,16,0
11,23,6,3,26,0,154,828,659,651,813,44,19,45,14,6,0,29.99,17,22,14,0
11,23,6,4,27,0,342,2248,657,653,819,44,19,45,14,6,0,29.99,17,22,14,0
11,23,6,1,28,0,378,2475,660,656,858,44,19,45,14,6,0,29.99,17,22,19,0
11,23,6,1,31,0,194,1089,660,656,854,44,19,45,14,6,0,29.99,17,22,21,0
11,23,6,0,4,0,69,187,659,657,728,44,19,45,14,6,0,29.99,17,22,13,0
11,23,6,3,64,0,181,1005,666,658,847,44,19,45,14,6,0,29.99,17,22,11,0
11,23,6,3,20,0,187,1069,670,667,857,44,19,45,14,6,0,29.99,25,20,13,0
11,23,6,4,30,0,168,944,685,678,853,44,19,45,14,6,0,29.99,25,20,12,0
11,23,6,4,32,0,180,1029,680,680,800,44,19,45,14,6,0,29.99,25,20,14,0
11,23,6,2,28,0,390,2475,690,681,900,44,19,45,14,6,0,29.99,25,20,28,0
11,23,6,3,39,0,181,1028,689,682,870,44,19,45,14,6,0,29.99,25,20,16,0
11,23,6,2,56,0,407,2586,690,683,917,44,19,45,14,6,0,29.99,25,20,24,0
11,23,6,3,47,1,102,427,638,684,740,44,19,45,14,6,0,29.99,25,20,19,0
11,23,6,6,48,0,88,288,695,685,783,44,19,45,14,6,0,29.99,25,20,19,0
11,23,6,4,20,0,180,1069,689,688,869,44,19,45,14,6,0,29.99,25,20,20,0
11,23,6,4,58,0,222,1598,705,699,987,44,19,45,14,6,0,29.99,25,20,14,0
11,23,6,4,28,0,378,2475,705,703,903,44,19,45,14,6,0,29.99,25,20,17,0
11,23,6,8,15,0,80,213,713,709,793,44,19,45,14,6,0,29.99,25,20,21,0
11,23,6,4,12,0,132,541,705,709,837,44,19,45,14,6,0,29.99,25,20,17,0
11,23,6,4,1,0,149,760,700,715,849,44,19,45,12,14,0,29.97,25,20,18,0
11,23,6,3,50,0,77,264,725,718,802,44,19,45,12,14,0,29.97,25,20,16,0
11,23,6,3,28,0,373,2475,720,719,913,44,19,45,12,14,0,29.97,25,20,26,0
11,23,6,0,47,0,109,427,735,728,844,44,19,45,12,14,0,29.97,21,26,31,0
11,23,6,3,6,0,72,266,730,730,802,44,19,45,12,14,0,29.97,21,26,19,0
11,23,6,0,11,0,112,425,740,732,852,44,19,45,12,14,0,29.97,21,26,18,0
11,23,6,1,12,0,122,541,738,736,860,44,19,45,12,14,0,29.97,21,26,24,0
11,23,6,1,28,0,380,2475,750,744,950,44,19,45,12,14,0,29.97,21,26,19,0
11,23,6,0,6,0,78,266,755,747,833,44,19,45,12,14,0,29.97,21,26,17,0
11,23,6,0,4,0,81,187,760,754,841,44,19,45,12,14,0,29.97,21,26,13,0
11,23,6,2,28,0,390,2475,785,773,995,43,22,53,17,14,0,29.96,21,26,19,0
11,23,6,6,41,0,71,94,780,775,851,43,22,53,17,14,0,29.96,21,26,13,0
11,23,6,7,36,0,165,740,780,775,885,43,22,53,17,14,0,29.96,21,26,10,0
11,23,6,3,23,0,250,1417,786,781,976,43,22,53,17,14,0,29.96,26,38,14,0
11,23,6,3,30,0,175,944,803,799,978,43,22,53,17,14,0,29.96,26,38,22,0
11,23,6,0,7,0,89,301,810,800,899,43,22,53,17,14,0,29.96,26,38,15,0
11,23,6,0,22,0,80,228,815,804,895,43,22,53,17,14,0,29.96,26,38,13,0
11,23,6,1,12,0,129,541,811,805,940,43,22,53,17,14,0,29.96,26,38,17,0
11,23,6,1,42,0,345,2153,810,809,1035,43,22,53,17,14,0,29.96,26,38,18,0
11,23,6,6,3,0,162,765,820,810,922,43,22,53,17,14,0,29.96,26,38,20,0
11,23,6,4,10,0,133,636,820,816,953,43,22,53,17,14,0,29.96,26,38,22,0
11,23,6,3,5,0,226,1576,823,821,1109,43,22,53,17,14,0,29.96,26,38,20,0
11,23,6,3,20,0,187,1069,824,821,1011,43,22,53,17,14,0,29.96,26,38,19,0
11,23,6,4,1,0,147,760,835,830,982,43,22,53,17,14,0,29.96,26,38,17,0
11,23,6,0,9,0,74,184,835,830,909,43,22,53,17,14,0,29.96,26,38,15,0
11,23,6,4,56,1,393,2586,685,843,898,44,18,43,17,9,0,29.94,26,38,8,0
11,23,6,3,64,0,179,1005,856,848,1035,44,18,43,17,9,0,29.94,26,38,15,0
11,23,6,3,10,0,131,636,856,850,987,44,18,43,17,9,0,29.94,26,38,11,0
11,23,6,3,58,0,228,1598,860,851,1148,44,18,43,17,9,0,29.94,26,38,21,0
11,23,6,3,4,0,68,187,862,852,930,44,18,43,17,9,0,29.94,26,38,12,0
11,23,6,1,31,1,187,1089,780,854,967,44,18,43,17,9,0,29.94,26,38,20,0
11,23,6,3,39,0,180,1028,869,859,1049,44,18,43,17,9,0,29.94,26,38,17,0
11,23,6,1,28,0,378,2475,870,861,1068,44,18,43,17,9,0,29.94,26,38,28,0
11,23,6,3,28,0,375,2475,869,865,1064,44,18,43,17,9,0,29.94,26,38,14,0
11,23,6,6,43,0,103,340,884,875,987,44,18,43,17,9,0,29.94,26,38,18,0
11,23,6,3,54,0,141,718,883,876,1024,44,18,43,17,9,0,29.94,26,38,19,0
11,23,6,3,7,0,84,301,889,881,973,44,18,43,17,9,0,29.94,26,38,15,0
11,23,6,0,6,0,88,266,895,885,983,44,18,43,17,9,0,29.94,26,38,13,0
11,23,6,0,54,0,142,718,893,888,1035,44,18,43,17,9,0,29.94,26,38,13,0
11,23,6,0,13,0,120,483,895,889,1015,44,18,43,17,9,0,29.94,26,38,13,0
11,23,6,3,1,0,156,760,885,889,1041,44,18,43,17,9,0,29.94,26,38,16,0
11,23,6,0,37,0,93,290,895,890,988,44,18,43,17,9,0,29.94,26,38,18,0
11,23,6,4,16,0,278,1626,895,890,1053,44,18,43,17,9,0,29.94,26,38,34,0
11,23,6,0,15,0,97,213,895,891,992,42,21,53,13,7,0,29.92,26,38,12,0
11,23,6,3,33,0,211,1182,899,891,1050,42,21,53,13,7,0,29.92,26,38,18,0
11,23,6,4,23,0,250,1417,895,893,1085,42,21,53,13,7,0,29.92,26,38,17,0
11,23,6,4,12,0,139,541,895,894,1034,42,21,53,13,7,0,29.92,26,38,19,0
11,23,6,1,17,0,252,1391,890,894,1082,42,21,53,13,7,0,29.92,26,38,21,0
11,23,6,4,1,0,156,760,899,895,1055,42,21,53,13,7,0,29.92,26,38,27,0
11,23,6,1,31,0,192,1089,900,899,1092,42,21,53,13,7,0,29.92,26,38,20,0
11,23,6,4,27,0,350,2248,899,899,1069,42,21,53,13,7,0,29.92,26,38,24,0
11,23,6,0,18,0,129,509,900,901,1029,42,21,53,13,7,0,29.92,30,40,24,0
